trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
920,False,"{'a': 0.7, 'e': 9.646705708866838e-05}",25,8,25.639942344610006,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.7, 'e': 9.550238651778171e-05}",30,18,24.061124947883386,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.7, 'e': 9.454736265260388e-05}",30,2,45.511219599518114,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.7, 'e': 9.360188902607785e-05}",20,13,14.826012463410136,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.7, 'e': 9.266587013581707e-05}",20,11,17.32741590201867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.7, 'e': 9.17392114344589e-05}",20,3,34.96901932175648,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.7, 'e': 9.082181932011431e-05}",25,16,18.072604182545707,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.7, 'e': 8.991360112691316e-05}",30,18,20.718795922184277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.7, 'e': 8.901446511564404e-05}",25,15,18.029108652895697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.7, 'e': 8.812432046448759e-05}",30,14,33.550104026151274,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.7, 'e': 8.724307725984271e-05}",20,12,15.36039441276473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.7, 'e': 8.637064648724429e-05}",20,13,12.826782427623513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.7, 'e': 8.550694002237184e-05}",30,8,35.372518978546516,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.7, 'e': 8.465187062214812e-05}",25,8,31.598544688454936,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.7, 'e': 8.380535191592664e-05}",20,12,16.265678063904172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.7, 'e': 8.296729839676737e-05}",20,6,-18.923457119492863,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
936,False,"{'a': 0.7, 'e': 8.21376254127997e-05}",20,6,29.09529874451924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.7, 'e': 8.13162491586717e-05}",20,12,15.20792963542709,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.7, 'e': 8.050308666708498e-05}",25,11,27.405970398317173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.7, 'e': 7.969805580041413e-05}",20,9,19.569494432883445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.7, 'e': 7.890107524241e-05}",25,0,44.71610047176331,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
941,False,"{'a': 0.7, 'e': 7.811206448998589e-05}",35,14,42.01388484936844,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.7, 'e': 7.733094384508602e-05}",25,3,37.01988618693063,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.7, 'e': 7.655763440663517e-05}",25,10,28.446218581946546,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.7, 'e': 7.579205806256881e-05}",25,1,38.834397038998546,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.7, 'e': 7.503413748194313e-05}",20,6,26.763974587462386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.7, 'e': 7.42837961071237e-05}",25,7,31.76906731695049,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.7, 'e': 7.354095814605245e-05}",20,7,22.312095262338698,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.7, 'e': 7.280554856459194e-05}",20,10,17.059148282223234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.7, 'e': 7.207749307894601e-05}",30,0,47.20782319243735,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
950,False,"{'a': 0.7, 'e': 7.135671814815656e-05}",20,9,21.12942400195642,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.7, 'e': 7.064315096667499e-05}",20,11,17.54729604587599,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.7, 'e': 6.993671945700824e-05}",20,12,16.52501030724181,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.7, 'e': 6.923735226243815e-05}",20,15,7.617663828584435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.7, 'e': 6.854497873981378e-05}",35,8,46.619016679801796,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.7, 'e': 6.785952895241563e-05}",30,13,29.305563572227953,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.7, 'e': 6.718093366289147e-05}",20,12,16.019548625752428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.7, 'e': 6.650912432626257e-05}",20,9,20.364107285962415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.7, 'e': 6.584403308299994e-05}",25,2,27.507087139081232,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.7, 'e': 6.518559275216993e-05}",25,9,26.15429188427342,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.7, 'e': 6.453373682464824e-05}",25,10,26.340601187537203,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.7, 'e': 6.388839945640175e-05}",20,9,18.94734350722112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.7, 'e': 6.324951546183773e-05}",20,12,17.818474971939647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.7, 'e': 6.261702030721935e-05}",30,21,18.968961712810856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.7, 'e': 6.199085010414716e-05}",20,16,6.9567072181050955,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.7, 'e': 6.137094160310568e-05}",25,7,34.49064590019479,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.7, 'e': 6.075723218707463e-05}",30,16,29.46334189187963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.7, 'e': 6.014965986520388e-05}",25,0,36.409402258365105,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
968,False,"{'a': 0.7, 'e': 5.954816326655185e-05}",20,11,17.10720922029639,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.7, 'e': 5.8952681633886325e-05}",20,8,18.338954079830867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.7, 'e': 5.8363154817547464e-05}",25,14,18.723900036213465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.7, 'e': 5.777952326937199e-05}",25,2,41.306271460620174,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.7, 'e': 5.720172803667827e-05}",20,9,20.304292546361317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.7, 'e': 5.662971075631148e-05}",20,0,30.462883636143033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
974,False,"{'a': 0.7, 'e': 5.606341364874837e-05}",20,8,24.03671243484302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.7, 'e': 5.5502779512260884e-05}",25,8,30.97284524099499,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.7, 'e': 5.494775171713827e-05}",25,17,12.391935027741537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.7, 'e': 5.4398274199966894e-05}",20,9,21.476914016152847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.7, 'e': 5.385429145796722e-05}",25,13,22.04106201020477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.7, 'e': 5.3315748543387546e-05}",30,9,34.768061491988036,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.7, 'e': 5.2782591057953676e-05}",30,12,31.450486090623535,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.7, 'e': 5.2254765147374135e-05}",20,15,10.795677369617854,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.7, 'e': 5.173221749590039e-05}",20,6,20.42044554353122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.7, 'e': 5.121489532094139e-05}",20,8,28.369232748904675,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.7, 'e': 5.070274636773198e-05}",20,0,29.75006558908987,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
985,False,"{'a': 0.7, 'e': 5.019571890405466e-05}",20,12,16.252928059721356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.7, 'e': 4.969376171501411e-05}",20,11,16.37632391935029,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.7, 'e': 4.9196824097863966e-05}",20,12,16.512329224265414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.7, 'e': 4.870485585688533e-05}",20,10,20.08843116312721,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.7, 'e': 4.8217807298316476e-05}",25,9,28.503804621975775,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.7, 'e': 4.7735629225333305e-05}",25,12,19.320737496179895,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.7, 'e': 4.725827293307997e-05}",20,16,7.026402446658743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.7, 'e': 4.6785690203749175e-05}",25,16,18.216800042726508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.7, 'e': 4.631783330171168e-05}",30,12,34.18492793512667,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.7, 'e': 4.585465496869457e-05}",25,2,30.79493048947592,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.7, 'e': 4.539610841900762e-05}",20,3,31.04132426066906,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.7, 'e': 4.494214733481754e-05}",25,7,27.54730803646954,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.7, 'e': 4.449272586146937e-05}",20,0,33.69319323515861,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
998,False,"{'a': 0.7, 'e': 4.404779860285467e-05}",30,22,17.604688029754417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.7, 'e': 4.360732061682612e-05}",20,3,31.370388631106998,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.7, 'e': 4.317124741065786e-05}",25,3,38.459206182014505,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.7, 'e': 4.2739534936551285e-05}",35,20,19.28180468990607,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.7, 'e': 4.2312139587185775e-05}",25,14,22.849895483838814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.7, 'e': 4.188901819131391e-05}",30,17,26.55268418670624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.7, 'e': 4.1470128009400776e-05}",25,18,15.262147294480622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.7, 'e': 4.105542672930676e-05}",20,15,9.067664176300731,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.7, 'e': 4.06448724620137e-05}",20,9,19.959581679432873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.7, 'e': 4.023842373739356e-05}",25,3,35.58700583967471,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.7, 'e': 3.9836039500019625e-05}",25,13,21.762285136632862,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.7, 'e': 3.943767910501943e-05}",20,12,13.798720859519946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.7, 'e': 3.904330231396923e-05}",25,14,20.546629314411128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.7, 'e': 3.865286929082954e-05}",20,9,22.25884211459225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.7, 'e': 3.826634059792125e-05}",20,2,30.171032476009444,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.7, 'e': 3.788367719194203e-05}",20,0,28.077072589879332,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1014,False,"{'a': 0.7, 'e': 3.750484042002261e-05}",25,13,21.64765806497825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.7, 'e': 3.712979201582238e-05}",30,0,44.37433710965844,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1016,False,"{'a': 0.7, 'e': 3.675849409566416e-05}",25,5,34.1440542043086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.7, 'e': 3.639090915470752e-05}",20,11,17.16292939576389,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.7, 'e': 3.602700006316044e-05}",25,13,25.89077630850549,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.7, 'e': 3.566673006252884e-05}",25,8,30.784851507092345,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.7, 'e': 3.531006276190355e-05}",25,11,26.457943260355286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.7, 'e': 3.495696213428451e-05}",30,1,50.94498948805184,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.7, 'e': 3.460739251294167e-05}",25,9,28.27654769928638,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.7, 'e': 3.426131858781225e-05}",20,3,24.980382283939164,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.7, 'e': 3.3918705401934126e-05}",20,3,30.098387909745068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.7, 'e': 3.357951834791479e-05}",30,20,19.1529252371179,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.7, 'e': 3.324372316443564e-05}",20,9,21.929774170437526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.7, 'e': 3.291128593279128e-05}",25,13,20.464347689688886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.7, 'e': 3.258217307346337e-05}",30,4,44.50858336469924,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.7, 'e': 3.225635134272873e-05}",25,5,33.694074611250436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.7, 'e': 3.1933787829301444e-05}",25,0,42.676855697029964,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1031,False,"{'a': 0.7, 'e': 3.161444995100843e-05}",25,4,34.60542105792405,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.7, 'e': 3.129830545149835e-05}",30,16,28.251055181717074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.7, 'e': 3.0985322396983366e-05}",20,7,22.13102640597711,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.7, 'e': 3.067546917301353e-05}",20,0,11.288758291156025,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1035,False,"{'a': 0.7, 'e': 3.0368714481283393e-05}",30,19,17.554372377217064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.7, 'e': 3.0065027336470562e-05}",20,14,11.089733831469024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.7, 'e': 2.9764377063105855e-05}",35,0,51.21916078880022,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1038,False,"{'a': 0.7, 'e': 2.9466733292474795e-05}",25,4,35.98342558996915,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.7, 'e': 2.917206595955005e-05}",30,8,38.45434339212741,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.7, 'e': 2.8880345299954548e-05}",30,16,26.124704084134187,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.7, 'e': 2.8591541846955e-05}",25,8,22.08756395843251,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.7, 'e': 2.830562642848545e-05}",25,17,15.158116655064104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.7, 'e': 2.8022570164200596e-05}",20,0,35.16082453320786,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.7, 'e': 2.774234446255859e-05}",30,8,39.463112689559544,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.7, 'e': 2.7464921017933005e-05}",20,7,24.233172045202025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.7, 'e': 2.7190271807753675e-05}",20,6,26.10476841577948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.7, 'e': 2.6918369089676135e-05}",25,18,14.102680396826866,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.7, 'e': 2.6649185398779376e-05}",25,19,10.814973451219778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.7, 'e': 2.638269354479158e-05}",25,11,10.289519191791078,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.7, 'e': 2.6118866609343666e-05}",20,10,17.760319513324596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.7, 'e': 2.5857677943250227e-05}",30,13,29.353984309846233,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.7, 'e': 2.5599101163817727e-05}",20,13,11.673577651252758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.7, 'e': 2.5343110152179547e-05}",20,9,20.931428020118062,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.7, 'e': 2.508967905065775e-05}",25,13,23.519420832288944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.7, 'e': 2.4838782260151175e-05}",25,8,34.316315251461745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.7, 'e': 2.4590394437549663e-05}",35,17,31.797780968810226,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.7, 'e': 2.4344490493174166e-05}",20,12,15.023206606264667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.7, 'e': 2.4101045588242425e-05}",25,11,30.427980566838556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.7, 'e': 2.386003513236e-05}",20,10,16.814548255925857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.7, 'e': 2.36214347810364e-05}",25,13,19.04104307696468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.7, 'e': 2.3385220433226035e-05}",25,20,11.531453067868124,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.7, 'e': 2.3151368228893773e-05}",30,10,34.20118653463402,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.7, 'e': 2.2919854546604836e-05}",20,9,21.650385965459307,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.7, 'e': 2.2690656001138787e-05}",30,8,40.53915540485365,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.7, 'e': 2.24637494411274e-05}",30,15,26.411567910169943,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.7, 'e': 2.2239111946716127e-05}",25,6,33.23986972190536,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.7, 'e': 2.2016720827248965e-05}",35,13,39.376840379229904,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.7, 'e': 2.1796553618976474e-05}",20,8,22.766028683095296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.7, 'e': 2.157858808278671e-05}",25,13,18.69355422666758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.7, 'e': 2.1362802201958842e-05}",20,0,33.537348395257325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1071,False,"{'a': 0.7, 'e': 2.1149174179939254e-05}",30,12,37.50081302425085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.7, 'e': 2.0937682438139862e-05}",30,16,23.352892699109436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.7, 'e': 2.072830561375846e-05}",20,12,14.596185239598926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.7, 'e': 2.0521022557620877e-05}",25,3,37.526365335989674,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.7, 'e': 2.031581233204467e-05}",25,16,17.473511037077216,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.7, 'e': 2.011265420872422e-05}",20,16,9.100382484776457,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.7, 'e': 1.991152766663698e-05}",30,11,28.78601169831003,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.7, 'e': 1.971241238997061e-05}",25,5,30.271101102804487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.7, 'e': 1.9515288266070904e-05}",20,14,13.68039938312745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.7, 'e': 1.9320135383410193e-05}",20,8,25.58094218435353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.7, 'e': 1.912693402957609e-05}",20,6,24.278124386681984,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.7, 'e': 1.893566468928033e-05}",20,9,18.627811551854006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.7, 'e': 1.8746308042387527e-05}",20,6,25.687483508576516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.7, 'e': 1.8558844961963652e-05}",25,18,13.82691826398161,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.7, 'e': 1.8373256512344015e-05}",25,13,22.431447546007185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.7, 'e': 1.8189523947220576e-05}",20,6,25.88628775356475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.7, 'e': 1.8007628707748367e-05}",20,13,14.317211889399069,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.7, 'e': 1.7827552420670884e-05}",20,0,36.10753925510023,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1089,False,"{'a': 0.7, 'e': 1.7649276896464176e-05}",20,16,5.595142579172258,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.7, 'e': 1.7472784127499535e-05}",25,10,27.823099789474394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.7, 'e': 1.7298056286224538e-05}",25,15,19.596759757405493,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.7, 'e': 1.7125075723362293e-05}",30,19,21.092551555015078,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.7, 'e': 1.695382496612867e-05}",20,8,24.56016817738121,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.7, 'e': 1.6784286716467382e-05}",20,15,10.70605338012233,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.7, 'e': 1.6616443849302708e-05}",20,8,23.86163042040372,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.7, 'e': 1.645027941080968e-05}",20,11,15.747406759764315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.7, 'e': 1.6285776616701585e-05}",25,13,22.652027151060054,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.7, 'e': 1.6122918850534568e-05}",25,15,18.433432432522046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
